Date,Power [kW],Temperature [°C],Week Day,Hours,Month,Solar Radiation [W/m2],Power-1 [kW]
2017-05-17 18:00:00,267.1,16.9,2,18,5,177.4,334.6
2017-05-17 19:00:00,196.7,16.0,2,19,5,27.2,267.1
2017-05-17 20:00:00,148.1,14.7,2,20,5,0.7,196.7
2017-05-17 21:00:00,127.2,14.2,2,21,5,0.7,148.1
2017-05-17 22:00:00,118.0,14.0,2,22,5,0.7,127.2
2017-05-17 23:00:00,121.3,13.9,2,23,5,0.9,118.0
2017-05-18 00:00:00,103.1,13.7,3,0,5,0.9,121.3
2017-05-18 01:00:00,97.2,13.5,3,1,5,0.6,103.1
2017-05-18 06:00:00,102.1,13.4,3,6,5,164.3,97.2
2017-05-18 07:00:00,171.6,14.2,3,7,5,360.9,102.1
2017-05-18 08:00:00,252.6,15.2,3,8,5,610.6,171.6
2017-05-18 09:00:00,310.1,15.3,3,9,5,413.1,252.6
2017-05-18 10:00:00,336.5,16.1,3,10,5,677.7,310.1
2017-05-18 11:00:00,348.3,16.7,3,11,5,846.1,336.5
2017-05-18 12:00:00,343.4,17.2,3,12,5,964.1,348.3
2017-05-18 13:00:00,338.9,17.3,3,13,5,846.9,343.4
2017-05-18 14:00:00,346.7,17.1,3,14,5,810.8,338.9
2017-05-18 15:00:00,337.4,16.9,3,15,5,716.1,346.7
2017-05-18 16:00:00,329.7,16.7,3,16,5,592.2,337.4
2017-05-18 17:00:00,293.5,16.4,3,17,5,398.9,329.7
2017-05-18 18:00:00,255.9,15.7,3,18,5,179.7,293.5
2017-05-18 19:00:00,187.6,14.3,3,19,5,20.5,255.9
2017-05-18 20:00:00,131.8,13.7,3,20,5,0.2,187.6
2017-05-18 21:00:00,119.8,13.2,3,21,5,0.2,131.8
2017-05-18 22:00:00,115.4,12.9,3,22,5,0.2,119.8
2017-05-18 23:00:00,111.7,12.5,3,23,5,0.3,115.4
2017-05-19 00:00:00,102.0,12.3,4,0,5,0.3,111.7
2017-05-19 07:00:00,146.0,13.7,4,7,5,358.7,102.0
2017-05-19 08:00:00,224.5,14.9,4,8,5,553.6,146.0
2017-05-19 09:00:00,275.9,15.8,4,9,5,723.1,224.5
2017-05-19 10:00:00,292.4,16.5,4,10,5,857.2,275.9
2017-05-19 11:00:00,304.7,17.6,4,11,5,939.8,292.4
2017-05-19 12:00:00,298.6,18.1,4,12,5,972.3,304.7
2017-05-19 13:00:00,293.9,18.7,4,13,5,954.8,298.6
2017-05-19 14:00:00,319.7,18.9,4,14,5,882.4,293.9
2017-05-19 15:00:00,319.8,19.0,4,15,5,755.3,319.7
2017-05-19 16:00:00,317.8,18.5,4,16,5,596.4,319.8
2017-05-19 17:00:00,275.6,18.1,4,17,5,405.9,317.8
2017-05-19 18:00:00,224.3,17.1,4,18,5,204.1,275.6
2017-05-19 19:00:00,167.6,15.7,4,19,5,38.0,224.3
2017-05-19 20:00:00,124.2,14.2,4,20,5,0.3,167.6
2017-05-19 21:00:00,97.8,13.7,4,21,5,0.3,124.2
2017-05-19 22:00:00,95.9,13.6,4,22,5,0.3,97.8
2017-05-19 23:00:00,95.7,13.8,4,23,5,0.2,95.9
2017-05-20 10:00:00,102.5,19.0,5,10,5,878.4,95.7
2017-05-20 11:00:00,104.4,20.9,5,11,5,969.2,102.5
2017-05-20 12:00:00,107.6,23.1,5,12,5,989.5,104.4
2017-05-20 13:00:00,110.4,24.9,5,13,5,919.1,107.6
2017-05-20 14:00:00,111.4,26.7,5,14,5,859.2,110.4
2017-05-20 15:00:00,116.4,28.1,5,15,5,688.9,111.4
2017-05-20 16:00:00,121.7,28.7,5,16,5,519.6,116.4
2017-05-20 17:00:00,122.5,28.8,5,17,5,310.8,121.7
2017-05-20 18:00:00,120.5,28.4,5,18,5,153.8,122.5
2017-05-20 19:00:00,107.7,27.9,5,19,5,22.6,120.5
2017-05-20 20:00:00,100.4,26.5,5,20,5,0.1,107.7
2017-05-21 14:00:00,97.7,21.1,6,14,5,845.4,100.4
2017-05-21 15:00:00,101.9,20.7,6,15,5,615.7,97.7
2017-05-21 16:00:00,104.7,20.3,6,16,5,397.2,101.9
2017-05-21 17:00:00,104.5,19.3,6,17,5,220.5,104.7
2017-05-21 18:00:00,102.4,18.1,6,18,5,70.5,104.5
2017-05-22 06:00:00,99.7,16.6,0,6,5,73.6,102.4
2017-05-22 07:00:00,172.2,16.8,0,7,5,222.8,99.7
2017-05-22 08:00:00,237.9,19.1,0,8,5,499.6,172.2
2017-05-22 09:00:00,307.6,20.9,0,9,5,651.7,237.9
2017-05-22 10:00:00,327.5,21.5,0,10,5,773.4,307.6
2017-05-22 11:00:00,336.8,22.2,0,11,5,862.1,327.5
2017-05-22 12:00:00,357.5,22.6,0,12,5,941.2,336.8
2017-05-22 13:00:00,349.3,23.6,0,13,5,926.2,357.5
2017-05-22 14:00:00,357.3,23.0,0,14,5,849.5,349.3
2017-05-22 15:00:00,357.8,22.2,0,15,5,728.9,357.3
2017-05-22 16:00:00,347.8,22.4,0,16,5,567.6,357.8
2017-05-22 17:00:00,319.6,21.0,0,17,5,376.6,347.8
2017-05-22 18:00:00,268.3,19.7,0,18,5,182.7,319.6
2017-05-22 19:00:00,201.8,18.7,0,19,5,33.5,268.3
2017-05-22 20:00:00,149.7,17.5,0,20,5,0.2,201.8
2017-05-22 21:00:00,133.5,17.0,0,21,5,0.1,149.7
2017-05-22 22:00:00,129.5,16.9,0,22,5,0.2,133.5
2017-05-22 23:00:00,116.0,17.2,0,23,5,0.2,129.5
2017-05-23 00:00:00,98.8,17.2,1,0,5,0.2,116.0
2017-05-23 06:00:00,99.1,16.2,1,6,5,146.6,98.8
2017-05-23 07:00:00,154.6,17.8,1,7,5,340.1,99.1
2017-05-23 08:00:00,248.5,19.9,1,8,5,539.1,154.6
2017-05-23 09:00:00,321.2,21.0,1,9,5,708.1,248.5
2017-05-23 10:00:00,364.4,22.6,1,10,5,839.2,321.2
2017-05-23 11:00:00,371.0,26.0,1,11,5,928.5,364.4
2017-05-23 12:00:00,368.4,28.7,1,12,5,961.2,371.0
2017-05-23 13:00:00,377.5,30.0,1,13,5,930.7,368.4
2017-05-23 14:00:00,391.7,31.1,1,14,5,844.7,377.5
2017-05-23 15:00:00,399.7,31.1,1,15,5,710.5,391.7
2017-05-23 16:00:00,408.7,29.0,1,16,5,544.1,399.7
2017-05-23 17:00:00,386.3,27.4,1,17,5,359.0,408.7
2017-05-23 18:00:00,340.3,26.6,1,18,5,166.8,386.3
2017-05-23 19:00:00,258.6,25.7,1,19,5,28.2,340.3
2017-05-23 20:00:00,159.6,25.6,1,20,5,0.4,258.6
2017-05-23 21:00:00,148.1,25.0,1,21,5,0.3,159.6
2017-05-23 22:00:00,141.3,24.9,1,22,5,0.2,148.1
2017-05-23 23:00:00,142.5,25.2,1,23,5,0.3,141.3
2017-05-24 00:00:00,128.4,25.3,2,0,5,0.2,142.5
2017-05-24 01:00:00,122.0,22.4,2,1,5,0.4,128.4
2017-05-24 02:00:00,118.5,20.8,2,2,5,0.3,122.0
2017-05-24 03:00:00,107.2,19.1,2,3,5,0.6,118.5
2017-05-24 04:00:00,106.6,17.6,2,4,5,1.9,107.2
2017-05-24 05:00:00,114.9,16.9,2,5,5,15.7,106.6
2017-05-24 06:00:00,122.8,17.8,2,6,5,138.9,114.9
2017-05-24 07:00:00,184.7,20.9,2,7,5,315.7,122.8
2017-05-24 08:00:00,251.6,20.5,2,8,5,501.3,184.7
2017-05-24 09:00:00,345.5,21.6,2,9,5,669.7,251.6
2017-05-24 10:00:00,385.9,23.4,2,10,5,811.8,345.5
2017-05-24 11:00:00,390.3,26.6,2,11,5,891.9,385.9
2017-05-24 12:00:00,390.3,27.3,2,12,5,920.2,390.3
2017-05-24 13:00:00,393.5,27.9,2,13,5,911.2,390.3
2017-05-24 14:00:00,395.1,27.9,2,14,5,837.9,393.5
2017-05-24 15:00:00,409.4,28.1,2,15,5,704.8,395.1
2017-05-24 16:00:00,397.4,27.6,2,16,5,538.3,409.4
2017-05-24 17:00:00,375.0,26.6,2,17,5,347.8,397.4
2017-05-24 18:00:00,294.8,24.5,2,18,5,163.8,375.0
2017-05-24 19:00:00,211.7,23.1,2,19,5,32.8,294.8
2017-05-24 20:00:00,155.9,22.6,2,20,5,0.3,211.7
2017-05-24 21:00:00,142.7,22.5,2,21,5,0.3,155.9
2017-05-24 22:00:00,139.3,22.3,2,22,5,0.3,142.7
2017-05-24 23:00:00,138.7,21.4,2,23,5,0.1,139.3
2017-05-25 00:00:00,131.2,20.7,3,0,5,0.1,138.7
2017-05-25 01:00:00,119.0,20.8,3,1,5,0.1,131.2
2017-05-25 02:00:00,110.4,21.3,3,2,5,0.3,119.0
2017-05-25 03:00:00,104.0,20.9,3,3,5,0.7,110.4
2017-05-25 04:00:00,101.9,20.9,3,4,5,0.5,104.0
2017-05-25 05:00:00,105.8,20.8,3,5,5,32.6,101.9
2017-05-25 06:00:00,119.4,20.8,3,6,5,154.0,105.8
2017-05-25 07:00:00,183.4,22.5,3,7,5,318.6,119.4
2017-05-25 08:00:00,248.5,23.7,3,8,5,524.0,183.4
2017-05-25 09:00:00,326.2,23.3,3,9,5,691.9,248.5
2017-05-25 10:00:00,391.1,23.8,3,10,5,826.8,326.2
2017-05-25 11:00:00,388.7,27.3,3,11,5,917.4,391.1
2017-05-25 12:00:00,403.0,27.1,3,12,5,875.1,388.7
2017-05-25 13:00:00,387.8,25.8,3,13,5,921.6,403.0
2017-05-25 14:00:00,402.0,26.3,3,14,5,828.0,387.8
2017-05-25 15:00:00,400.8,26.5,3,15,5,700.2,402.0
2017-05-25 16:00:00,415.2,24.7,3,16,5,542.0,400.8
2017-05-25 17:00:00,367.2,23.4,3,17,5,356.2,415.2
2017-05-25 18:00:00,302.0,23.2,3,18,5,165.9,367.2
2017-05-25 19:00:00,218.0,21.6,3,19,5,27.6,302.0
2017-05-25 20:00:00,158.6,20.1,3,20,5,0.5,218.0
2017-05-25 21:00:00,146.1,18.7,3,21,5,0.4,158.6
2017-05-25 22:00:00,148.6,17.1,3,22,5,0.8,146.1
2017-05-25 23:00:00,141.3,16.4,3,23,5,1.0,148.6
2017-05-26 00:00:00,131.6,16.1,4,0,5,1.1,141.3
2017-05-26 01:00:00,120.0,16.0,4,1,5,1.0,131.6
2017-05-26 02:00:00,116.9,15.9,4,2,5,1.2,120.0
2017-05-26 03:00:00,109.1,15.9,4,3,5,1.0,116.9
2017-05-26 04:00:00,106.8,15.9,4,4,5,1.1,109.1
2017-05-26 05:00:00,113.1,15.9,4,5,5,20.0,106.8
2017-05-26 06:00:00,121.5,15.9,4,6,5,65.1,113.1
2017-05-26 07:00:00,178.9,16.1,4,7,5,98.2,121.5
2017-05-26 08:00:00,259.1,16.6,4,8,5,142.8,178.9
2017-05-26 09:00:00,313.6,16.7,4,9,5,188.7,259.1
2017-05-26 10:00:00,351.4,17.6,4,10,5,287.3,313.6
2017-05-26 11:00:00,363.3,18.3,4,11,5,385.8,351.4
2017-05-26 12:00:00,369.9,19.3,4,12,5,401.9,363.3
2017-05-26 13:00:00,365.0,20.2,4,13,5,676.7,369.9
2017-05-26 14:00:00,364.4,20.7,4,14,5,634.0,365.0
2017-05-26 15:00:00,357.7,21.4,4,15,5,657.9,364.4
2017-05-26 16:00:00,347.4,21.3,4,16,5,526.3,357.7
2017-05-26 17:00:00,322.4,20.4,4,17,5,342.2,347.4
2017-05-26 18:00:00,261.6,19.2,4,18,5,174.5,322.4
2017-05-26 19:00:00,196.6,17.8,4,19,5,19.7,261.6
2017-05-26 20:00:00,140.7,16.8,4,20,5,1.1,196.6
2017-05-26 21:00:00,127.8,16.0,4,21,5,1.1,140.7
2017-05-26 22:00:00,120.1,15.7,4,22,5,1.3,127.8
2017-05-26 23:00:00,116.3,15.5,4,23,5,1.1,120.1
2017-05-27 00:00:00,107.7,15.4,5,0,5,1.0,116.3
2017-05-27 01:00:00,105.3,15.3,5,1,5,1.2,107.7
2017-05-27 02:00:00,102.5,15.3,5,2,5,1.0,105.3
2017-05-27 03:00:00,100.2,15.2,5,3,5,1.7,102.5
2017-05-27 08:00:00,102.8,17.7,5,8,5,271.6,100.2
2017-05-27 09:00:00,114.3,18.0,5,9,5,247.8,102.8
2017-05-27 10:00:00,131.8,18.4,5,10,5,289.4,114.3
2017-05-27 11:00:00,129.3,19.2,5,11,5,354.4,131.8
2017-05-27 12:00:00,132.7,18.7,5,12,5,255.7,129.3
2017-05-27 13:00:00,128.2,19.0,5,13,5,341.9,132.7
2017-05-27 14:00:00,124.6,19.5,5,14,5,695.0,128.2
2017-05-27 15:00:00,128.7,20.3,5,15,5,592.4,124.6
2017-05-27 16:00:00,131.2,20.5,5,16,5,496.8,128.7
2017-05-27 17:00:00,123.8,20.1,5,17,5,259.7,131.2
2017-05-27 18:00:00,127.7,20.1,5,18,5,64.1,123.8
2017-05-27 19:00:00,114.0,18.1,5,19,5,7.6,127.7
2017-05-27 20:00:00,110.4,17.4,5,20,5,1.0,114.0
2017-05-27 21:00:00,112.2,17.0,5,21,5,1.3,110.4
2017-05-27 22:00:00,108.4,16.8,5,22,5,1.3,112.2
2017-05-27 23:00:00,108.8,16.7,5,23,5,1.8,108.4
2017-05-28 00:00:00,106.3,16.7,6,0,5,1.1,108.8
2017-05-28 01:00:00,107.7,16.6,6,1,5,1.4,106.3
2017-05-28 10:00:00,99.8,19.0,6,10,5,557.3,107.7
2017-05-28 11:00:00,105.4,19.5,6,11,5,749.0,99.8
2017-05-28 12:00:00,108.9,20.2,6,12,5,674.6,105.4
2017-05-28 13:00:00,108.5,20.2,6,13,5,893.4,108.9
2017-05-28 14:00:00,108.1,19.8,6,14,5,571.8,108.5
2017-05-28 15:00:00,118.0,18.5,6,15,5,325.6,108.1
2017-05-28 16:00:00,126.6,18.0,6,16,5,169.1,118.0
2017-05-28 17:00:00,125.9,16.5,6,17,5,72.3,126.6
2017-05-28 18:00:00,122.5,16.2,6,18,5,40.8,125.9
2017-05-28 19:00:00,114.9,16.2,6,19,5,9.2,122.5
2017-05-28 20:00:00,114.0,16.4,6,20,5,1.5,114.9
2017-05-28 21:00:00,117.0,16.5,6,21,5,1.3,114.0
2017-05-28 22:00:00,118.0,16.4,6,22,5,1.1,117.0
2017-05-28 23:00:00,112.3,16.5,6,23,5,1.2,118.0
2017-05-29 00:00:00,106.8,16.5,0,0,5,1.1,112.3
2017-05-29 05:00:00,99.2,16.4,0,5,5,5.0,106.8
2017-05-29 06:00:00,106.3,16.6,0,6,5,105.0,99.2
2017-05-29 07:00:00,170.3,17.1,0,7,5,152.8,106.3
2017-05-29 08:00:00,236.5,18.0,0,8,5,239.7,170.3
2017-05-29 09:00:00,299.0,18.3,0,9,5,309.0,236.5
2017-05-29 10:00:00,349.8,18.2,0,10,5,309.4,299.0
2017-05-29 11:00:00,356.4,19.3,0,11,5,361.9,349.8
2017-05-29 12:00:00,368.8,19.8,0,12,5,506.6,356.4
2017-05-29 13:00:00,357.5,20.6,0,13,5,741.1,368.8
2017-05-29 14:00:00,361.0,20.8,0,14,5,805.8,357.5
2017-05-29 15:00:00,365.7,20.5,0,15,5,739.9,361.0
2017-05-29 16:00:00,382.3,20.1,0,16,5,572.3,365.7
2017-05-29 17:00:00,337.3,19.6,0,17,5,396.8,382.3
2017-05-29 18:00:00,282.6,18.6,0,18,5,203.4,337.3
2017-05-29 19:00:00,225.3,17.8,0,19,5,43.7,282.6
2017-05-29 20:00:00,153.1,16.8,0,20,5,1.1,225.3
2017-05-29 21:00:00,138.7,16.3,0,21,5,0.8,153.1
2017-05-29 22:00:00,134.6,16.1,0,22,5,1.0,138.7
2017-05-29 23:00:00,129.9,16.0,0,23,5,0.9,134.6
2017-05-30 00:00:00,116.0,15.7,1,0,5,1.1,129.9
2017-05-30 01:00:00,111.5,15.6,1,1,5,1.0,116.0
2017-05-30 02:00:00,105.4,15.6,1,2,5,1.0,111.5
2017-05-30 03:00:00,98.6,15.6,1,3,5,1.3,105.4
2017-05-30 04:00:00,98.2,15.6,1,4,5,1.0,98.6
2017-05-30 05:00:00,102.5,15.6,1,5,5,19.8,98.2
2017-05-30 06:00:00,110.7,16.0,1,6,5,184.6,102.5
2017-05-30 07:00:00,155.7,16.7,1,7,5,348.5,110.7
2017-05-30 08:00:00,243.4,17.8,1,8,5,551.8,155.7
2017-05-30 09:00:00,311.3,18.8,1,9,5,738.8,243.4
2017-05-30 10:00:00,352.2,19.9,1,10,5,842.3,311.3
2017-05-30 11:00:00,340.7,20.4,1,11,5,770.3,352.2
2017-05-30 12:00:00,344.5,20.9,1,12,5,829.0,340.7
2017-05-30 13:00:00,343.2,20.8,1,13,5,950.2,344.5
2017-05-30 14:00:00,371.4,20.6,1,14,5,881.7,343.2
2017-05-30 15:00:00,363.6,20.3,1,15,5,761.6,371.4
2017-05-30 16:00:00,353.6,20.0,1,16,5,602.0,363.6
2017-05-30 17:00:00,330.8,19.4,1,17,5,415.9,353.6
2017-05-30 18:00:00,305.2,19.0,1,18,5,218.3,330.8
2017-05-30 19:00:00,230.3,18.0,1,19,5,49.7,305.2
2017-05-30 20:00:00,153.9,16.7,1,20,5,1.2,230.3
2017-05-30 21:00:00,133.0,16.2,1,21,5,0.6,153.9
2017-05-30 22:00:00,127.2,16.1,1,22,5,0.7,133.0
2017-05-30 23:00:00,125.0,15.9,1,23,5,0.7,127.2
2017-05-31 00:00:00,110.7,15.5,2,0,5,0.9,125.0
2017-05-31 01:00:00,107.4,15.5,2,1,5,0.6,110.7
2017-05-31 02:00:00,104.8,15.4,2,2,5,0.9,107.4
2017-05-31 05:00:00,96.8,15.6,2,5,5,29.7,104.8
2017-05-31 06:00:00,111.7,16.0,2,6,5,173.8,96.8
2017-05-31 07:00:00,149.6,17.1,2,7,5,366.5,111.7
